bjcd,name,lon,lat
4812915300,연도동,128.76934,35.07284
4812915400,명동,128.7265,35.09788
4812915500,죽곡동,128.72452,35.11259
4812915600,원포동,128.71026,35.11054
4812915700,남양동,128.7777,35.11425
4812915800,마천동,128.7916,35.13876
4812915900,소사동,128.75852,35.14181
4812916000,대장동,128.77393,35.15248
4812916100,두동,128.80575,35.12396
4812916200,청안동,128.7985,35.10415
4812916300,안골동,128.79578,35.08854
4812916400,용원동,128.81672,35.10493
4812916500,가주동,128.83135,35.11648
4817010100,망경동,128.08084,35.18094
4817010200,주약동,128.08533,35.17016
4817010300,강남동,128.08745,35.18353
4817010400,칠암동,128.09338,35.1829
4817010500,본성동,128.08206,35.19052
4817010600,동성동,128.08517,35.1918
4817010700,남성동,128.07726,35.18874
4817010800,인사동,128.07403,35.19133
4817010900,대안동,128.0841,35.19455
4817011000,평안동,128.08286,35.19723
4817011100,중안동,128.08087,35.1936
4817011200,계동,128.0808,35.19667
4817011300,봉곡동,128.07458,35.1946
4817011400,상봉동,128.07273,35.20346
4817011500,봉래동,128.08482,35.20122
4817011600,수정동,128.08568,35.19754
4817011700,장대동,128.088,35.19312
4817011800,옥봉동,128.09393,35.19521
4817011900,상대동,128.11182,35.18337
4817012000,하대동,128.11634,35.1917
4817012100,상평동,128.11465,35.17323
4817012200,초전동,128.11654,35.20538
4817012300,장재동,128.09602,35.21353
4817012400,하촌동,128.08227,35.21739
4817012500,신안동,128.06676,35.18158
4817012600,평거동,128.05316,35.16964
4817012700,이현동,128.05222,35.19619
4817012800,유곡동,128.05946,35.20305
4817012900,판문동,128.03565,35.18752
4817013000,귀곡동,128.01495,35.17092
4817013100,가좌동,128.10828,35.15457
4817013200,호탄동,128.12175,35.16216
4817013700,충무공동,128.141,35.17567
4817025000,문산읍,128.18151,35.15711
4817031000,내동면,128.04091,35.14366
4817032000,정촌면,128.11373,35.12733
4817033000,금곡면,128.18808,35.10426
4817035000,진성면,128.23011,35.17487
4817036000,일반성면,128.28491,35.1565
4817037000,이반성면,128.33466,35.165
4817038000,사봉면,128.27821,35.19957
4817039000,지수면,128.26353,35.23564
4817040000,대곡면,128.17603,35.26311
4817041000,금산면,128.15825,35.20949
4817042000,집현면,128.08705,35.25331
4817043000,미천면,128.11176,35.3074
4817044000,명석면,128.02106,35.25486
4817045000,대평면,127.97952,35.20033
4817046000,수곡면,127.92995,35.20325
4822010100,도천동,128.41018,34.84233
4822010200,서호동,128.41921,34.84218
4822010300,명정동,128.41301,34.85179
4822010400,항남동,128.42295,34.84157
4822010500,중앙동,128.42287,34.84485
4822010600,문화동,128.42148,34.8483
4822010700,태평동,128.42566,34.84781
4822010900,정량동,128.43584,34.84643
4822011000,북신동,128.4239,34.85454
4822011100,무전동,128.42855,34.86076
4822011200,평림동,128.39343,34.85436
4822011300,인평동,128.39173,34.84154
4822011400,당동,128.40614,34.83547
4822011500,미수동,128.40203,34.82441
4822011600,봉평동,128.4151,34.82257
4822011700,도남동,128.42721,34.82528
4822025000,산양읍,128.39899,34.80162
4822031000,용남면,128.44775,34.88056
4822033000,도산면,128.35585,34.9062
4822034000,광도면,128.40789,34.92223
4822035000,욕지면,128.25618,34.63373
4822036000,한산면,128.48377,34.78309
4822037000,사량면,128.23201,34.8194
4824010100,동동,128.06757,34.93853
4824010200,서동,128.06588,34.93147
4824010300,선구동,128.07349,34.93324
4824010400,동금동,128.08079,34.93111
4824010500,서금동,128.07406,34.92509
4824010600,동림동,128.07285,34.94691
4824010700,좌룡동,128.08173,34.95653
4824010800,벌리동,128.08339,34.9396
4824010900,용강동,128.0887,34.95117
4824011000,와룡동,128.10635,34.96975
4824011100,봉남동,128.10261,34.94397
4824011200,이금동,128.10978,34.95089
4824011300,이홀동,128.12396,34.96064
4824011400,궁지동,128.11791,34.94048
4824011500,사등동,128.10949,34.92626
4824011600,향촌동,128.09682,34.93178
4824011700,대방동,128.05668,34.9356
4824011800,실안동,128.04962,34.94896
4824011900,마도동,128.03056,34.93616
4824012000,늑도동,128.03706,34.92313
4824012100,신수동,128.07591,34.89862
4824012200,백천동,128.09575,34.99375
4824012300,신벽동,128.07241,34.98516
4824012400,노룡동,128.05414,34.98538
4824012500,대포동,128.04674,34.99008
4824012600,송포동,128.05278,34.96489
4824012700,죽림동,128.07844,34.97036
4824025000,사천읍,128.11842,35.0921
4824031000,정동면,128.13608,35.05118
4824032000,사남면,128.10639,35.02724
4824033000,용현면,128.06825,35.01984
4824034000,축동면,128.05927,35.10635
4824035000,곤양면,127.98486,35.07261
4824036000,곤명면,127.94588,35.12062
4824037000,서포면,127.96689,35.01428
4825010100,동상동,128.88747,35.2417
4825010200,서상동,128.88001,35.2344
4825010300,부원동,128.88887,35.22383
4825010400,봉황동,128.87693,35.2288
4825010500,대성동,128.87854,35.24022
4825010600,구산동,128.8725,35.25121
4825010700,삼계동,128.86815,35.27151
4825010800,내동,128.86319,35.24248
4825010900,외동,128.85889,35.23183
4825011000,흥동,128.86009,35.2177
4825011100,풍유동,128.84625,35.21494
4825011200,명법동,128.83601,35.20083
4825011300,이동,128.84422,35.18855
4825011400,화목동,128.86235,35.19256
4825011500,전하동,128.87083,35.21276
4825011600,강동,128.88114,35.21688
4825011700,삼정동,128.89892,35.22583
4825011800,어방동,128.90107,35.24052
4825011900,삼방동,128.90691,35.25933
4825012000,안동,128.91835,35.23552
4825012100,지내동,128.92335,35.23185
4825012200,불암동,128.92306,35.22199
4825012300,유하동,128.81429,35.21523
4825012400,내덕동,128.82348,35.20627
4825012500,부곡동,128.79581,35.21209
4825012600,무계동,128.81526,35.20006
4825012700,신문동,128.82362,35.18858
4825012800,삼문동,128.78689,35.20012
4825012900,대청동,128.76843,35.18552
4825013000,관동동,128.79095,35.17191
4825013100,율하동,128.80898,35.16739
4825013200,장유동,128.8309,35.16487
4825013300,응달동,128.84471,35.17487
4825013400,수가동,128.86749,35.16866
4825025000,진영읍,128.73942,35.29457
4825032000,주촌면,128.82211,35.24308
4825033000,진례면,128.75834,35.24271
4825034000,한림면,128.80793,35.31263
4825035000,생림면,128.85146,35.34311
4825036000,상동면,128.91844,35.31785
4825037000,대동면,128.96814,35.26012
4827010100,내일동,128.7555,35.49449
4827010200,내이동,128.74129,35.49917
4827010300,교동,128.76324,35.50814
4827010400,삼문동,128.75201,35.48388
4827010500,남포동,128.78835,35.46706
4827010600,용평동,128.77086,35.49237
4827010700,활성동,128.80672,35.48199
4827010800,가곡동,128.77929,35.47674
4827025000,삼랑진읍,128.84126,35.42612
4827025300,하남읍,128.74049,35.37946
4827031000,부북면,128.71499,35.5223
4827032000,상동면,128.78525,35.55733
4827033000,산외면,128.82062,35.52268
4827034000,산내면,128.92453,35.59161
4827035000,단장면,128.91069,35.50549
4827036000,상남면,128.76403,35.42097
4827037000,초동면,128.6839,35.41812
4827038000,무안면,128.64284,35.486
4827039000,청도면,128.63313,35.55928
4831010100,능포동,128.73642,34.88074
4831010200,장승포동,128.72716,34.86109
4831010300,두모동,128.72278,34.87809
4831010400,아양동,128.70621,34.86429
4831010500,아주동,128.68342,34.86879
4831010600,옥포동,128.69194,34.89509
4831010700,덕포동,128.70124,34.91453
4831010800,장평동,128.59843,34.89385
4831010900,고현동,128.62283,34.88427
4831011000,상동동,128.62998,34.86576
4831011100,문동동,128.65538,34.85808
4831011200,삼거동,128.65412,34.83882
4831011300,양정동,128.64825,34.87799
4831011400,수월동,128.66095,34.88919
4831031000,일운면,128.69417,34.82119
4831032000,동부면,128.6144,34.79778
4831033000,남부면,128.61422,34.738
4831034000,거제면,128.57676,34.85345
4831035000,둔덕면,128.51464,34.85813
4831036000,사등면,128.53074,34.89466
4831037000,연초면,128.65236,34.9271
4831038000,하청면,128.63514,34.95479
4831039000,장목면,128.6947,34.98203
4833010100,다방동,129.04705,35.33282
4833010200,남부동,129.03237,35.33377
4833010300,중부동,129.03365,35.33948
4833010400,북부동,129.04258,35.34618
4833010500,명곡동,129.07757,35.34438
4833010600,신기동,129.05296,35.35096
4833010700,북정동,129.04946,35.36219
4833010800,산막동,129.05903,35.37307
4833010900,호계동,129.08011,35.36896
4833011000,교동,129.01745,35.35188
4833011100,유산동,129.02911,35.3663
4833011200,어곡동,129.00587,35.3953
4833011300,용당동,129.19387,35.4207
4833011400,삼호동,129.18662,35.40763
4833011500,명동,129.1767,35.39504
4833011600,주남동,129.14998,35.42796
4833011700,소주동,129.1446,35.41013
4833011800,주진동,129.1399,35.39525
4833011900,평산동,129.12797,35.38308
4833012000,덕계동,129.15806,35.373
4833012100,매곡동,129.18111,35.36897
4833025300,물금읍,129.00045,35.31553
4833031000,동면,129.07226,35.32083
4833032000,원동면,128.96122,35.42016
4833033000,상북면,129.04466,35.42464
4833034000,하북면,129.08477,35.46213
4872025000,의령읍,128.26309,35.30349
4872031000,가례면,128.22714,35.35557
4872032000,칠곡면,128.18488,35.34975
4872033000,대의면,128.14307,35.36782
4872034000,화정면,128.21644,35.28437
4872035000,용덕면,128.27899,35.3571
4872036000,정곡면,128.33501,35.37668
4872037000,지정면,128.38936,35.3923
4872038000,낙서면,128.38985,35.48463
4872039000,부림면,128.33197,35.47766
4872040000,봉수면,128.26637,35.47651
4872041500,궁류면,128.23151,35.43311
4872042000,유곡면,128.29611,35.42279
4873025000,가야읍,128.39524,35.27348
4873025300,칠원읍,128.52798,35.29491
4873031000,함안면,128.42438,35.23037
4873032000,군북면,128.33338,35.25806
4873033000,법수면,128.35097,35.32699
4873034000,대산면,128.43632,35.34783
4873035000,칠서면,128.49542,35.35058
4873036000,칠북면,128.53915,35.35492
4873038000,산인면,128.4536,35.27649
4873039000,여항면,128.44488,35.195
4874025000,창녕읍,128.52019,35.52421
4874025300,남지읍,128.43302,35.4288
4874031000,고암면,128.53582,35.57069
4874032000,성산면,128.52033,35.6239
4874033000,대합면,128.44516,35.5954
4874034000,이방면,128.38261,35.56891
4874035000,유어면,128.42108,35.51766
4874036000,대지면,128.45898,35.5425
4874037000,계성면,128.51472,35.47653
4874038000,영산면,128.5254,35.4477
4874039000,장마면,128.47006,35.46847
4874040000,도천면,128.53381,35.42427
4874041000,길곡면,128.56578,35.40292
4874042000,부곡면,128.61691,35.4174
4882025000,고성읍,128.31557,34.97732
4882031000,삼산면,128.27181,34.94551
4882032000,하일면,128.19105,34.93711
4882033000,하이면,128.14226,34.93761
4882034000,상리면,128.20001,34.99719
4882035000,대가면,128.27669,35.02742
4882036000,영현면,128.21891,35.04773
4882037000,영오면,128.23075,35.10369
4882038000,개천면,128.28639,35.09677
4882039000,구만면,128.33809,35.09309
4882040000,회화면,128.38726,35.07502
4882041000,마암면,128.33451,35.04544
4882042000,동해면,128.44443,35.0247
4882043000,거류면,128.38256,34.9844
4884025000,남해읍,127.8908,34.83163
4884031000,이동면,127.95323,34.78817
4884032000,상주면,127.98005,34.73355
4884033000,삼동면,128.0199,34.79525
4884034000,미조면,128.03452,34.73335
4884035000,남면,127.87868,34.7627
4884036000,서면,127.84282,34.83818
4884037000,고현면,127.87237,34.88925
4884038000,설천면,127.89951,34.9186
4884039000,창선면,128.01651,34.86864
4885025000,하동읍,127.73756,35.0859
4885031000,화개면,127.6476,35.25398
4885032000,악양면,127.71016,35.17108
4885033000,적량면,127.76605,35.10545
4885034000,횡천면,127.81582,35.12076
4885035000,고전면,127.81541,35.02724
4885036000,금남면,127.85499,34.97888
4885037000,진교면,127.89374,35.03379
4885038000,양보면,127.84663,35.06913
4885039000,북천면,127.87104,35.11992
4885040000,청암면,127.75739,35.19635
4885041000,옥종면,127.86134,35.19426
4885042000,금성면,127.79833,34.96202
4886025000,산청읍,127.90047,35.40745
4886031000,차황면,127.9444,35.47197
4886032000,오부면,127.89221,35.49107
4886033000,생초면,127.84807,35.50925
4886034000,금서면,127.81315,35.41926
4886035000,삼장면,127.80845,35.33963
4886036000,시천면,127.77675,35.27672
4886037000,단성면,127.91606,35.29463
4886038000,신안면,127.97867,35.34286
4886039000,생비량면,128.05597,35.35054
4886040000,신등면,128.00184,35.40629
4887025000,함양읍,127.70357,35.49995
4887031000,마천면,127.67968,35.37404
4887032000,휴천면,127.73471,35.4454
4887033000,유림면,127.783,35.48562
4887034000,수동면,127.81133,35.55825
4887035000,지곡면,127.76006,35.57805
4887036000,안의면,127.80393,35.65647
4887037000,서하면,127.71745,35.63203
4887038000,서상면,127.67939,35.69342
4887039000,백전면,127.63362,35.56761
4887040000,병곡면,127.68828,35.55629
4888025000,거창읍,127.90921,35.69762
4888031000,주상면,127.91537,35.76633
4888032000,웅양면,127.92434,35.83227
4888033000,고제면,127.86261,35.84871
4888034000,북상면,127.76692,35.78964
4888035000,위천면,127.8238,35.74821
4888036000,마리면,127.84707,35.69972
4888037000,남상면,127.91719,35.62054
4888038000,남하면,127.97409,35.6738
4888039000,신원면,127.92797,35.56519
4888040000,가조면,128.0292,35.70532
4888041000,가북면,128.00789,35.79429
4889025000,합천읍,128.13948,35.60772
4889031000,봉산면,128.03572,35.60951
4889032000,묘산면,128.11083,35.66195
4889033000,가야면,128.09869,35.76005
4889034000,야로면,128.16937,35.71624
4889035000,율곡면,128.20817,35.59488
4889036000,초계면,128.24616,35.54061
4889037000,쌍책면,128.26974,35.60886
4889038000,덕곡면,128.32523,35.63165
4889039000,청덕면,128.33067,35.55962
4889040000,적중면,128.28538,35.53971
4889041000,대양면,128.1871,35.51108
4889042000,쌍백면,128.15462,35.45482
4889043000,삼가면,128.11191,35.41338
4889044000,가회면,128.03214,35.45975
4889045000,대병면,128.00937,35.52727
4889046000,용주면,128.10003,35.5395
5011010100,일도일동,126.52742,33.51295
5011010200,일도이동,126.54103,33.50649
5011010300,이도일동,126.52752,33.50545
5011010400,이도이동,126.53944,33.49531
5011010500,삼도일동,126.51948,33.50277
5011010600,삼도이동,126.5212,33.5127
5011010700,건입동,126.54302,33.5161
5011010800,용담일동,126.51477,33.50856
5011010900,용담이동,126.50059,33.50671
5011011000,용담삼동,126.49566,33.51581
5011011100,화북일동,126.56475,33.51908
5011011200,화북이동,126.5639,33.50229
5011011300,삼양일동,126.59852,33.52338
5011011400,삼양이동,126.58412,33.52103
5011011500,삼양삼동,126.57668,33.52466
5011011600,봉개동,126.61142,33.44636
5011011700,아라일동,126.55808,33.42886
5011011800,아라이동,126.55323,33.47728
5011011900,오라일동,126.51664,33.49538
5011012000,오라이동,126.51875,33.4279
5011012100,오라삼동,126.50504,33.49451
5011012200,노형동,126.4851,33.44847
5011012300,외도일동,126.43023,33.4827
5011012400,외도이동,126.42833,33.49335
5011012500,이호일동,126.45637,33.49869
5011012600,이호이동,126.46016,33.49173
5011012700,도두일동,126.47147,33.50122
5011012800,도두이동,126.48439,33.50304
5011012900,도남동,126.52501,33.4869
5011013000,도련일동,126.58693,33.5054
5011013100,도련이동,126.5969,33.51232
5011013200,용강동,126.59561,33.44928
5011013300,회천동,126.62282,33.47856
5011013400,오등동,126.53946,33.42738
5011013500,월평동,126.5829,33.43468
5011013600,영평동,126.57433,33.44953
5011013700,연동,126.49519,33.45756
5011013800,도평동,126.45183,33.47781
5011013900,해안동,126.47149,33.42426
5011014000,내도동,126.44288,33.49097
5011025000,한림읍,126.28497,33.3763
5011025300,애월읍,126.39386,33.41118
5011025600,구좌읍,126.79557,33.49822
5011025900,조천읍,126.66744,33.47227
5011031000,한경면,126.22312,33.32254
5011032000,추자면,126.32369,33.94622
5011033000,우도면,126.95573,33.50533
5013010100,서귀동,126.56391,33.24626
5013010200,법환동,126.51235,33.24284
5013010300,서호동,126.51819,33.28561
5013010400,호근동,126.53234,33.26635
5013010500,동홍동,126.55193,33.2954
5013010600,서홍동,126.54102,33.28671
5013010700,상효동,126.57167,33.32115
5013010800,하효동,126.61715,33.25421
5013010900,신효동,126.60862,33.26516
5013011000,보목동,126.60012,33.24613
5013011100,토평동,126.57319,33.28735
5013011200,중문동,126.44261,33.30638
5013011300,회수동,126.44433,33.27308
5013011400,대포동,126.44848,33.27287
5013011500,월평동,126.46365,33.2442
5013011600,강정동,126.49106,33.25237
5013011700,도순동,126.48244,33.2985
5013011800,하원동,126.47084,33.30634
5013011900,색달동,126.41925,33.29368
5013012000,상예동,126.38565,33.27003
5013012100,하예동,126.37978,33.23967
5013012200,영남동,126.50408,33.3155
5013025000,대정읍,126.24664,33.25767
5013025300,남원읍,126.66624,33.32821
5013025900,성산읍,126.86591,33.41854
5013031000,안덕면,126.34756,33.29236
5013032000,표선면,126.76863,33.37459
5111010100,봉의동,127.73095,37.88636
5111010200,요선동,127.72761,37.88299
5111010300,낙원동,127.72413,37.87926
5111010400,중앙로1가,127.72914,37.88253
5111010500,중앙로2가,127.726,37.87901
5111010600,중앙로3가,127.72162,37.87534
5111010700,옥천동,127.7325,37.88427
5111010800,조양동,127.73031,37.87977
5111010900,죽림동,127.72651,37.87729
5111011000,운교동,127.73234,37.87704
5111011100,약사동,127.72531,37.87415
5111011200,효자동,127.73779,37.87043
5111011300,소양로1가,127.73018,37.89207
5111011400,소양로2가,127.72602,37.88697
5111011500,소양로3가,127.72313,37.88185
5111011600,소양로4가,127.72007,37.87758
5111011700,근화동,127.71466,37.88473
5111011800,우두동,127.73726,37.90637
5111011900,사농동,127.72277,37.9149
5111012000,후평동,127.74858,37.88264
5111012100,온의동,127.7158,37.86107
5111012200,교동,127.73661,37.88224
5111012300,퇴계동,127.73153,37.85395
5111012400,석사동,127.75083,37.85841
5111012500,삼천동,127.69745,37.8678
5111012600,칠전동,127.69933,37.8443
5111012700,송암동,127.68914,37.85597
5111012800,신동,127.72779,37.93206
5111012900,중도동,127.70155,37.88992
5111025000,신북읍,127.75363,37.96009
5111031000,동면,127.84471,37.88908
5111032000,동산면,127.78242,37.77292
5111033000,신동면,127.70554,37.80911
5111034000,남면,127.5979,37.73842
5111035000,서면,127.6436,37.89813
5111036000,사북면,127.64385,38.01046
5111038000,북산면,127.90942,37.96927
5111039000,동내면,127.78435,37.83706
5111040000,남산면,127.62135,37.77925
5113010100,중앙동,127.95056,37.34977
5113010200,평원동,127.95277,37.3507
5113010300,원동,127.94771,37.34418
5113010400,인동,127.95457,37.34608
5113010500,개운동,127.956,37.33826
5113010600,명륜동,127.94387,37.33467
5113010700,단구동,127.95521,37.32381
5113010800,일산동,127.94311,37.34822
5113010900,학성동,127.94507,37.36088
5113011000,단계동,127.92831,37.35112
5113011100,우산동,127.93421,37.37285
5113011200,태장동,127.95697,37.37939
5113011300,봉산동,127.97822,37.35614
5113011400,행구동,128.00903,37.34268
5113011500,무실동,127.92062,37.3273
5113011600,관설동,127.98593,37.30605
5113011700,반곡동,127.99085,37.32443
5113011800,가현동,127.93076,37.38807
5113025000,문막읍,127.81642,37.29141
5113031000,소초면,128.01743,37.40692
5113032000,호저면,127.91162,37.43864
5113033000,지정면,127.83282,37.38109
5113035000,부론면,127.78884,37.20536
5113036000,귀래면,127.88076,37.19569
5113037000,흥업면,127.89665,37.28601
5113038000,판부면,127.98973,37.28128
5113039000,신림면,128.10697,37.24946
5115010100,홍제동,128.87079,37.75106
5115010200,남문동,128.88947,37.74946
5115010300,명주동,128.89139,37.75089
5115010400,성내동,128.89341,37.75242
5115010500,임당동,128.89439,37.75579
5115010600,금학동,128.89639,37.75371
5115010700,용강동,128.89072,37.75357
5115010800,성남동,128.89956,37.75277
5115010900,옥천동,128.90159,37.75855
5115011000,교동,128.88807,37.76743
5115011100,포남동,128.90797,37.7741
5115011200,초당동,128.91152,37.79075
5115011300,강문동,128.91743,37.7936
5115011400,송정동,128.92714,37.77735
5115011500,견소동,128.94368,37.77272
5115011600,내곡동,128.88173,37.73738
5115011700,회산동,128.86602,37.73829
5115011800,장현동,128.89454,37.72902
5115011900,박월동,128.91096,37.72509
5115012000,담산동,128.90159,37.7199
5115012100,노암동,128.90064,37.74364
5115012200,유산동,128.91397,37.73706
5115012300,월호평동,128.94089,37.7438
5115012400,신석동,128.92301,37.73023
5115012500,입암동,128.91676,37.75742
5115012600,청량동,128.92539,37.74504
5115012700,두산동,128.92944,37.76432
5115012800,학동,128.93187,37.75411
5115012900,병산동,128.94467,37.75969
5115013000,남항진동,128.95615,37.7592
5115013100,유천동,128.86045,37.76667
5115013200,지변동,128.86968,37.77487
5115013300,죽헌동,128.86593,37.781
5115013400,대전동,128.85271,37.79222
5115013500,운정동,128.89541,37.78823
5115013600,난곡동,128.8762,37.791
5115013700,저동,128.89267,37.79883
5115013800,안현동,128.8844,37.80559
5115013900,운산동,128.93338,37.72677
5115025000,주문진읍,128.76242,37.88671
5115031000,성산면,128.80307,37.7315
5115032000,왕산면,128.79817,37.60303
5115033000,구정면,128.88504,37.6985
5115034000,강동면,128.96883,37.67936
5115035000,옥계면,128.98161,37.59236
5115036000,사천면,128.80669,37.79997
5115037000,연곡면,128.69427,37.82809
5117010100,천곡동,129.09877,37.52055
5117010200,평릉동,129.0997,37.53192
5117010300,송정동,129.12598,37.49436
5117010400,용정동,129.11996,37.50687
5117010500,지흥동,129.09005,37.50598
5117010600,효가동,129.10953,37.49776
5117010700,동회동,129.09983,37.49284
5117010800,나안동,129.11243,37.48514
5117010900,쇄운동,129.07562,37.4785
5117011000,부곡동,129.08116,37.53635
5117011100,발한동,129.0955,37.55126
5117011200,북평동,129.12065,37.48206
5117011300,구미동,129.14096,37.48142
5117011400,추암동,129.15206,37.47418
5117011600,단봉동,129.11721,37.46897
5117011700,지가동,129.10577,37.46776
5117011800,이도동,129.1054,37.47841
5117011900,귀운동,129.08439,37.46781
5117012000,대구동,129.13479,37.4696
5117012100,호현동,129.12512,37.46457
5117012200,내동,129.13018,37.45935
5117012300,묵호진동,129.11461,37.55519
5117012400,삼화동,129.00902,37.45921
5117012500,이기동,129.00487,37.48506
5117012600,이로동,129.05405,37.49748
5117012700,어달동,129.11331,37.56502
5117012800,대진동,129.11106,37.57525
5117012900,망상동,129.08281,37.58995
5117013000,심곡동,129.07909,37.58117
5117013100,초구동,129.09145,37.57049
5117013200,괴란동,129.05973,37.57084
5117013300,만우동,129.06662,37.55347
5117013400,신흥동,128.99618,37.51869
5117013500,비천동,129.04426,37.52912
5117013600,달방동,129.01612,37.50102
5119010100,황지동,128.96694,37.17125
5119010200,장성동,129.01295,37.10337
5119010300,금천동,128.97608,37.09122
5119010400,철암동,129.05878,37.1252
5119010500,문곡동,128.99147,37.12054
5119010600,동점동,129.04888,37.09119
5119010700,소도동,128.9503,37.12258
5119010800,혈동,128.90643,37.11153
5119010900,화전동,128.94647,37.19902
5119011000,적각동,128.99703,37.22227
5119011100,창죽동,128.95701,37.23338
5119011200,통동,129.02962,37.16777
5119011300,백산동,129.04835,37.1467
5119011400,원동,128.95397,37.26725
5119011500,상사미동,128.99178,37.2735
5119011600,하사미동,128.98363,37.30887
5119011700,조탄동,128.97033,37.32341
5121010100,영랑동,128.5929,38.21608
5121010200,동명동,128.59198,38.21119
5121010300,중앙동,128.58932,38.20631
5121010400,금호동,128.57948,38.21004
5121010500,청학동,128.5845,38.20264
5121010600,교동,128.57394,38.20188
5121010700,노학동,128.52989,38.1906
5121010800,조양동,128.58185,38.18483
5121010900,청호동,128.59634,38.19553
5121011000,대포동,128.59989,38.17419
5121011100,도문동,128.5659,38.16829
5121011200,설악동,128.48497,38.16268
5121011300,장사동,128.55807,38.21416
5123010100,성내동,129.16127,37.44201
5123010200,성북동,129.15687,37.44355
5123010300,읍상동,129.16193,37.43971
5123010400,읍중동,129.16316,37.44139
5123010500,당저동,129.16328,37.44688
5123010600,교동,129.17429,37.45469
5123010700,갈천동,129.1636,37.46478
5123010800,증산동,129.15754,37.47118
5123010900,우지동,129.1461,37.45797
5123011000,마달동,129.15596,37.45315
5123011100,자원동,129.14009,37.44203
5123011200,평전동,129.13214,37.44939
5123011300,등봉동,129.12143,37.44984
5123011400,도경동,129.10185,37.44727
5123011500,마평동,129.13224,37.42544
5123011600,오사동,129.13993,37.43582
5123011700,건지동,129.14767,37.42894
5123011800,원당동,129.15028,37.44232
5123011900,성남동,129.15695,37.43259
5123012000,남양동,129.16388,37.43328
5123012100,사직동,129.17034,37.42624
5123012200,오분동,129.18826,37.42432
5123012300,적노동,129.17769,37.41463
5123012400,조비동,129.15448,37.39927
5123012500,정상동,129.1784,37.43926
5123012600,정하동,129.18842,37.44112
5123012700,근산동,129.14384,37.41761
5123025000,도계읍,129.07202,37.23065
5123025300,원덕읍,129.27779,37.18265
5123031000,근덕면,129.23712,37.31866
5123032000,하장면,128.92907,37.35522
5123033000,노곡면,129.15939,37.29362
5123034000,미로면,129.06693,37.40504
5123035000,가곡면,129.16859,37.12402
5123036000,신기면,129.05943,37.33025
5172025000,홍천읍,127.87403,37.66426
5172031000,화촌면,127.98235,37.76864
5172032000,두촌면,128.03203,37.87106
5172033000,내촌면,128.11257,37.81197
5172034000,서석면,128.21152,37.7138
5172035200,영귀미면,127.99328,37.66344
5172036000,남면,127.78562,37.61444
5172037000,서면,127.63508,37.66721
5172038000,북방면,127.81296,37.73191
5172039000,내면,128.40834,37.79472
5173025000,횡성읍,127.99585,37.49063
5173031000,우천면,128.09515,37.47449
5173032000,안흥면,128.1827,37.42356
5173033000,둔내면,128.23508,37.52356
5173034000,갑천면,128.09015,37.5688
5173035000,청일면,128.17262,37.60708
5173036000,공근면,127.96006,37.56978
5173037000,서원면,127.84765,37.4912
5173038000,강림면,128.10744,37.34943
5175025000,영월읍,128.51079,37.20191
5175025300,상동읍,128.81958,37.11665
5175031200,산솔면,128.69328,37.17034
5175032500,김삿갓면,128.63536,37.10336
5175033000,북면,128.43299,37.27219
5175034000,남면,128.38428,37.1656
5175035500,한반도면,128.34229,37.22588
5175036000,주천면,128.28239,37.2809
5175038000,무릉도원면,128.22049,37.33363
5176025000,평창읍,128.3914,37.37167
5176031000,미탄면,128.51842,37.33969
5176032000,방림면,128.32638,37.4521
5176033000,대화면,128.44735,37.49807
5176034000,봉평면,128.34672,37.61227
5176035000,용평면,128.45248,37.63102
5176036000,진부면,128.56308,37.63228
5176038000,대관령면,128.67534,37.68779
5177025000,정선읍,128.62284,37.38041
5177025300,고한읍,128.87069,37.19225
5177025600,사북읍,128.82298,37.23387
5177025900,신동읍,128.64804,37.23785
5177032000,남면,128.72918,37.28028
5177034000,북평면,128.63481,37.47864
5177035000,임계면,128.87349,37.47338
5177036000,화암면,128.80783,37.32931
5177037000,여량면,128.72958,37.49182
5178025600,갈말읍,127.32831,38.12962
5178025900,동송읍,127.22608,38.16209
5178031000,서면,127.40984,38.1307
5178032000,근남면,127.46786,38.13706
5179025000,화천읍,127.78467,38.13363
5179031000,간동면,127.81836,38.06367
5179032000,하남면,127.65406,38.08162
5179033000,상서면,127.62398,38.13693
5179034000,사내면,127.508,38.0726
5180025000,양구읍,127.95209,38.11266
5180031500,국토정중앙면,128.04995,38.08329
5180032000,동면,128.06308,38.18787
5180033000,방산면,127.89831,38.17185
5181025000,인제읍,128.24819,38.06598
5181031000,남면,128.10667,37.97504
5181032000,북면,128.31524,38.16616
5181033000,기린면,128.38923,37.96428
5181034000,서화면,128.22899,38.22508
5181035000,상남면,128.26679,37.88393
5182025000,간성읍,128.411,38.30691
5182032000,죽왕면,128.48947,38.32369
5182033000,토성면,128.49292,38.2496
5183025000,양양읍,128.60101,38.09174
5183031000,서면,128.52507,38.01092
5183032000,손양면,128.65262,38.0476
5183033000,현북면,128.64626,37.95043
5183034000,현남면,128.7387,37.93908
5183035000,강현면,128.56076,38.12931
5211110100,중앙동1가,127.14228,35.8167
5211110200,중앙동2가,127.14371,35.81716
5211110300,중앙동3가,127.14516,35.81763
5211110400,중앙동4가,127.14491,35.81523
5211110500,경원동1가,127.14737,35.8178
5211110600,경원동2가,127.14946,35.81806
5211110700,경원동3가,127.14901,35.82074
5211110800,풍남동1가,127.151,35.81854
